"filename", "language", "PHP", "HTML", "JavaScript", "JSON", "CSS", "XML", "Markdown", "Batch", "Shell Script", "SQL", "SCSS", "comment", "blank", "total"
"c:\xampp\htdocs\charity\plugins\moment\locale\en-ca.js", "JavaScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 76
"c:\xampp\htdocs\charity\plugins\moment\locale\en-gb.js", "JavaScript", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 80
"c:\xampp\htdocs\charity\plugins\moment\locale\en-ie.js", "JavaScript", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 80
"c:\xampp\htdocs\charity\plugins\moment\locale\en-il.js", "JavaScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 76
"c:\xampp\htdocs\charity\plugins\moment\locale\en-in.js", "JavaScript", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 80
"c:\xampp\htdocs\charity\plugins\moment\locale\en-nz.js", "JavaScript", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 80
"c:\xampp\htdocs\charity\plugins\moment\locale\eo.js", "JavaScript", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 80
"c:\xampp\htdocs\charity\plugins\moment\locale\es-do.js", "JavaScript", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 116
"c:\xampp\htdocs\charity\plugins\moment\locale\es-mx.js", "JavaScript", 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 118
"c:\xampp\htdocs\charity\plugins\moment\locale\es-us.js", "JavaScript", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 118
"c:\xampp\htdocs\charity\plugins\moment\locale\es.js", "JavaScript", 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 118
"c:\xampp\htdocs\charity\plugins\moment\locale\et.js", "JavaScript", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 90
"c:\xampp\htdocs\charity\plugins\moment\locale\eu.js", "JavaScript", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 75
"c:\xampp\htdocs\charity\plugins\moment\locale\fa.js", "JavaScript", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 122
"c:\xampp\htdocs\charity\plugins\moment\locale\fi.js", "JavaScript", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 133
"c:\xampp\htdocs\charity\plugins\moment\locale\fil.js", "JavaScript", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 70
"c:\xampp\htdocs\charity\plugins\moment\locale\fo.js", "JavaScript", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 68
"c:\xampp\htdocs\charity\plugins\moment\locale\fr-ca.js", "JavaScript", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 81
"c:\xampp\htdocs\charity\plugins\moment\locale\fr-ch.js", "JavaScript", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 85
"c:\xampp\htdocs\charity\plugins\moment\locale\fr.js", "JavaScript", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 116
"c:\xampp\htdocs\charity\plugins\moment\locale\fy.js", "JavaScript", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 89
"c:\xampp\htdocs\charity\plugins\moment\locale\ga.js", "JavaScript", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 107
"c:\xampp\htdocs\charity\plugins\moment\locale\gd.js", "JavaScript", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 107
"c:\xampp\htdocs\charity\plugins\moment\locale\gl.js", "JavaScript", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 86
"c:\xampp\htdocs\charity\plugins\moment\locale\gom-deva.js", "JavaScript", 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 136
"c:\xampp\htdocs\charity\plugins\moment\locale\gom-latn.js", "JavaScript", 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 136
"c:\xampp\htdocs\charity\plugins\moment\locale\gu.js", "JavaScript", 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 133
"c:\xampp\htdocs\charity\plugins\moment\locale\he.js", "JavaScript", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 106
"c:\xampp\htdocs\charity\plugins\moment\locale\hi.js", "JavaScript", 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 176
"c:\xampp\htdocs\charity\plugins\moment\locale\hr.js", "JavaScript", 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 166
"c:\xampp\htdocs\charity\plugins\moment\locale\hu.js", "JavaScript", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 130
"c:\xampp\htdocs\charity\plugins\moment\locale\hy-am.js", "JavaScript", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 104
"c:\xampp\htdocs\charity\plugins\moment\locale\id.js", "JavaScript", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 88
"c:\xampp\htdocs\charity\plugins\moment\locale\is.js", "JavaScript", 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 151
"c:\xampp\htdocs\charity\plugins\moment\locale\it-ch.js", "JavaScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 76
"c:\xampp\htdocs\charity\plugins\moment\locale\it.js", "JavaScript", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 118
"c:\xampp\htdocs\charity\plugins\moment\locale\ja.js", "JavaScript", 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 160
"c:\xampp\htdocs\charity\plugins\moment\locale\jv.js", "JavaScript", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 88
"c:\xampp\htdocs\charity\plugins\moment\locale\ka.js", "JavaScript", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 104
"c:\xampp\htdocs\charity\plugins\moment\locale\kk.js", "JavaScript", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 94
"c:\xampp\htdocs\charity\plugins\moment\locale\km.js", "JavaScript", 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 114
"c:\xampp\htdocs\charity\plugins\moment\locale\kn.js", "JavaScript", 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 135
"c:\xampp\htdocs\charity\plugins\moment\locale\ko.js", "JavaScript", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 87
"c:\xampp\htdocs\charity\plugins\moment\locale\ku.js", "JavaScript", 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 130
"c:\xampp\htdocs\charity\plugins\moment\locale\ky.js", "JavaScript", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 96
"c:\xampp\htdocs\charity\plugins\moment\locale\lb.js", "JavaScript", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 147
"c:\xampp\htdocs\charity\plugins\moment\locale\lo.js", "JavaScript", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 77
"c:\xampp\htdocs\charity\plugins\moment\locale\lt.js", "JavaScript", 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 135
"c:\xampp\htdocs\charity\plugins\moment\locale\lv.js", "JavaScript", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 105
"c:\xampp\htdocs\charity\plugins\moment\locale\me.js", "JavaScript", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 130
"c:\xampp\htdocs\charity\plugins\moment\locale\mi.js", "JavaScript", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 71
"c:\xampp\htdocs\charity\plugins\moment\locale\mk.js", "JavaScript", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 98
"c:\xampp\htdocs\charity\plugins\moment\locale\ml.js", "JavaScript", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 92
"c:\xampp\htdocs\charity\plugins\moment\locale\mn.js", "JavaScript", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 111
"c:\xampp\htdocs\charity\plugins\moment\locale\mr.js", "JavaScript", 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 214
"c:\xampp\htdocs\charity\plugins\moment\locale\ms-my.js", "JavaScript", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 88
"c:\xampp\htdocs\charity\plugins\moment\locale\ms.js", "JavaScript", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 87
"c:\xampp\htdocs\charity\plugins\moment\locale\mt.js", "JavaScript", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 67
"c:\xampp\htdocs\charity\plugins\moment\locale\my.js", "JavaScript", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 103
"c:\xampp\htdocs\charity\plugins\moment\locale\nb.js", "JavaScript", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 73
"c:\xampp\htdocs\charity\plugins\moment\locale\ne.js", "JavaScript", 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 132
"c:\xampp\htdocs\charity\plugins\moment\locale\nl-be.js", "JavaScript", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 114
"c:\xampp\htdocs\charity\plugins\moment\locale\nl.js", "JavaScript", 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 116
"c:\xampp\htdocs\charity\plugins\moment\locale\nn.js", "JavaScript", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 72
"c:\xampp\htdocs\charity\plugins\moment\locale\oc-lnc.js", "JavaScript", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 95
"c:\xampp\htdocs\charity\plugins\moment\locale\pa-in.js", "JavaScript", 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 133
"c:\xampp\htdocs\charity\plugins\moment\locale\pl.js", "JavaScript", 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 151
"c:\xampp\htdocs\charity\plugins\moment\locale\pt-br.js", "JavaScript", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 69
"c:\xampp\htdocs\charity\plugins\moment\locale\pt.js", "JavaScript", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 74
"c:\xampp\htdocs\charity\plugins\moment\locale\ro.js", "JavaScript", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 87
"c:\xampp\htdocs\charity\plugins\moment\locale\ru.js", "JavaScript", 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 218
"c:\xampp\htdocs\charity\plugins\moment\locale\sd.js", "JavaScript", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 93
"c:\xampp\htdocs\charity\plugins\moment\locale\se.js", "JavaScript", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 69
"c:\xampp\htdocs\charity\plugins\moment\locale\si.js", "JavaScript", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 80
"c:\xampp\htdocs\charity\plugins\moment\locale\sk.js", "JavaScript", 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 156
"c:\xampp\htdocs\charity\plugins\moment\locale\sl.js", "JavaScript", 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 182
"c:\xampp\htdocs\charity\plugins\moment\locale\sq.js", "JavaScript", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 77
"c:\xampp\htdocs\charity\plugins\moment\locale\sr-cyrl.js", "JavaScript", 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 128
"c:\xampp\htdocs\charity\plugins\moment\locale\sr.js", "JavaScript", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 130
"c:\xampp\htdocs\charity\plugins\moment\locale\ss.js", "JavaScript", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 95
"c:\xampp\htdocs\charity\plugins\moment\locale\sv.js", "JavaScript", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 80
"c:\xampp\htdocs\charity\plugins\moment\locale\sw.js", "JavaScript", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 66
"c:\xampp\htdocs\charity\plugins\moment\locale\ta.js", "JavaScript", 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 141
"c:\xampp\htdocs\charity\plugins\moment\locale\te.js", "JavaScript", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 98
"c:\xampp\htdocs\charity\plugins\moment\locale\tet.js", "JavaScript", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 80
"c:\xampp\htdocs\charity\plugins\moment\locale\tg.js", "JavaScript", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 128
"c:\xampp\htdocs\charity\plugins\moment\locale\th.js", "JavaScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 76
"c:\xampp\htdocs\charity\plugins\moment\locale\tk.js", "JavaScript", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 103
"c:\xampp\htdocs\charity\plugins\moment\locale\tl-ph.js", "JavaScript", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 69
"c:\xampp\htdocs\charity\plugins\moment\locale\tlh.js", "JavaScript", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 137
"c:\xampp\htdocs\charity\plugins\moment\locale\tr.js", "JavaScript", 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 118
"c:\xampp\htdocs\charity\plugins\moment\locale\tzl.js", "JavaScript", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 101
"c:\xampp\htdocs\charity\plugins\moment\locale\tzm-latn.js", "JavaScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 65
"c:\xampp\htdocs\charity\plugins\moment\locale\tzm.js", "JavaScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 65
"c:\xampp\htdocs\charity\plugins\moment\locale\ug-cn.js", "JavaScript", 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 122
"c:\xampp\htdocs\charity\plugins\moment\locale\uk.js", "JavaScript", 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 175
"c:\xampp\htdocs\charity\plugins\moment\locale\ur.js", "JavaScript", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 94
"c:\xampp\htdocs\charity\plugins\moment\locale\uz-latn.js", "JavaScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 65
"c:\xampp\htdocs\charity\plugins\moment\locale\uz.js", "JavaScript", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 63
"c:\xampp\htdocs\charity\plugins\moment\locale\vi.js", "JavaScript", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 91
"c:\xampp\htdocs\charity\plugins\moment\locale\x-pseudo.js", "JavaScript", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 83
"c:\xampp\htdocs\charity\plugins\moment\locale\yo.js", "JavaScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 65
"c:\xampp\htdocs\charity\plugins\moment\locale\zh-cn.js", "JavaScript", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 132
"c:\xampp\htdocs\charity\plugins\moment\locale\zh-hk.js", "JavaScript", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 113
"c:\xampp\htdocs\charity\plugins\moment\locale\zh-mo.js", "JavaScript", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 112
"c:\xampp\htdocs\charity\plugins\moment\locale\zh-tw.js", "JavaScript", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 111
"c:\xampp\htdocs\charity\plugins\moment\locales.js", "JavaScript", 0, 0, 11848, 0, 0, 0, 0, 0, 0, 0, 0, 201, 381, 12430
"c:\xampp\htdocs\charity\plugins\moment\locales.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\charity\plugins\moment\moment-with-locales.js", "JavaScript", 0, 0, 16408, 0, 0, 0, 0, 0, 0, 0, 0, 541, 1135, 18084
"c:\xampp\htdocs\charity\plugins\moment\moment-with-locales.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\charity\plugins\moment\moment.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\charity\plugins\overlayScrollbars\css\OverlayScrollbars.css", "CSS", 0, 0, 0, 0, 605, 0, 0, 0, 0, 0, 0, 24, 7, 636
"c:\xampp\htdocs\charity\plugins\overlayScrollbars\css\OverlayScrollbars.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 12, 0, 13
"c:\xampp\htdocs\charity\plugins\overlayScrollbars\js\OverlayScrollbars.js", "JavaScript", 0, 0, 4858, 0, 0, 0, 0, 0, 0, 0, 0, 1125, 678, 6661
"c:\xampp\htdocs\charity\plugins\overlayScrollbars\js\OverlayScrollbars.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 13
"c:\xampp\htdocs\charity\plugins\overlayScrollbars\js\jquery.overlayScrollbars.js", "JavaScript", 0, 0, 3967, 0, 0, 0, 0, 0, 0, 0, 0, 1067, 544, 5578
"c:\xampp\htdocs\charity\plugins\overlayScrollbars\js\jquery.overlayScrollbars.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 13
"c:\xampp\htdocs\charity\plugins\pace-progress\pace.js", "JavaScript", 0, 0, 842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 947
"c:\xampp\htdocs\charity\plugins\pace-progress\pace.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-barber-shop.css", "CSS", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 1, 10, 84
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-big-counter.css", "CSS", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 1, 6, 41
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-bounce.css", "CSS", 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 1, 9, 231
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-center-atom.css", "CSS", 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 1, 15, 132
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-center-circle.css", "CSS", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 1, 14, 91
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-center-radar.css", "CSS", 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 1, 13, 83
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-center-simple.css", "CSS", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 1, 7, 52
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-corner-indicator.css", "CSS", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 1, 8, 74
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-fill-left.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 3, 23
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-flash.css", "CSS", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 1, 6, 78
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-flat-top.css", "CSS", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 1, 8, 42
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-loading-bar.css", "CSS", 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 1, 17, 199
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-mac-osx.css", "CSS", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 1, 12, 88
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-material.css", "CSS", 0, 0, 0, 0, 283, 0, 0, 0, 0, 0, 0, 1, 10, 294
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\black\pace-theme-minimal.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 4, 24
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-barber-shop.css", "CSS", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 1, 10, 84
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-big-counter.css", "CSS", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 1, 6, 41
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-bounce.css", "CSS", 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 1, 9, 231
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-center-atom.css", "CSS", 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 1, 15, 132
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-center-circle.css", "CSS", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 1, 14, 91
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-center-radar.css", "CSS", 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 1, 13, 83
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-center-simple.css", "CSS", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 1, 7, 52
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-corner-indicator.css", "CSS", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 1, 8, 74
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-fill-left.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 3, 23
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-flash.css", "CSS", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 1, 6, 78
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-flat-top.css", "CSS", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 1, 8, 42
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-loading-bar.css", "CSS", 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 1, 17, 199
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-mac-osx.css", "CSS", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 1, 12, 88
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-material.css", "CSS", 0, 0, 0, 0, 283, 0, 0, 0, 0, 0, 0, 1, 10, 294
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\blue\pace-theme-minimal.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 4, 24
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-barber-shop.css", "CSS", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 1, 10, 84
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-big-counter.css", "CSS", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 1, 6, 41
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-bounce.css", "CSS", 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 1, 9, 231
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-center-atom.css", "CSS", 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 1, 15, 132
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-center-circle.css", "CSS", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 1, 14, 91
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-center-radar.css", "CSS", 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 1, 13, 83
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-center-simple.css", "CSS", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 1, 7, 52
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-corner-indicator.css", "CSS", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 1, 8, 74
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-fill-left.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 3, 23
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-flash.css", "CSS", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 1, 6, 78
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-flat-top.css", "CSS", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 1, 8, 42
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-loading-bar.css", "CSS", 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 1, 17, 199
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-mac-osx.css", "CSS", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 1, 12, 88
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-material.css", "CSS", 0, 0, 0, 0, 283, 0, 0, 0, 0, 0, 0, 1, 10, 294
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\green\pace-theme-minimal.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 4, 24
"c:\xampp\htdocs\charity\plugins\pace-progress\themes\orange\pace-theme-barber-shop.css", "CSS", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 1, 10, 84
